user_id,article_id,article_rating
2902,2563,9
2674,1263,10
1101,111,4
684,66,2
1379,619,8
850,2511,3
1664,2766,7
2184,1090,7
1260,2696,3
2317,111,2
1166,111,2
2922,1863,10
435,89,9
1273,1479,3
2707,2204,6
2473,1226,1
1090,2309,9
2099,1593,9
1528,111,5
464,1806,8
1637,2057,7
369,111,8
1693,1854,10
2807,720,4
1818,1864,7
2730,1833,3
2595,111,8
609,527,2
1656,2138,1
435,2314,6
1397,111,7
1400,491,10
580,1971,5
59,915,4
536,413,6
273,1710,4
2746,111,7
1484,111,6
247,1712,10
933,140,9
1684,2274,7
479,545,6
1207,768,10
2476,1098,2
323,1731,7
2959,485,8
1112,310,6
1885,1833,9
834,1565,7
2600,189,5
617,1726,6
1791,981,5
2298,2314,10
1045,111,7
1339,111,4
2414,1747,5
162,111,2
63,847,2
2276,420,3
232,111,8
1892,1727,4
2646,874,6
2698,2314,5
273,111,5
913,1408,4
2455,1975,9
2659,2178,8
223,526,9
1730,1833,3
1278,111,3
963,651,8
624,958,8
2001,797,2
2397,2006,6
1348,2157,1
1773,2643,1
2789,776,7
2419,111,1
2476,52,1
1728,2187,4
1225,1486,3
1235,148,2
901,111,1
1010,1629,5
886,902,7
2476,1292,3
2598,503,6
2530,2060,9
2313,2394,4
918,1833,3
1146,1712,4
888,911,3
2583,2749,10
2457,2314,3
2856,1833,4
1067,1633,2
1841,2314,6
2831,2574,6
2807,2329,4
1835,823,7
33,1701,4
1711,165,4
2476,76,7
1135,498,9
1352,1258,7
213,172,9
526,99,5
915,2357,1
1078,13,4
1585,767,1
1529,111,10
1969,111,1
1813,2662,1
819,1291,4
1913,2314,6
1786,2314,7
2681,111,9
1436,2347,6
1002,233,2
2766,1274,8
255,2314,4
1352,1317,8
1279,111,7
1615,576,5
923,111,5
301,111,2
1254,111,8
1561,2138,5
625,309,5
2620,1228,10
178,2626,5
486,1029,7
1437,1701,2
2807,1328,4
1495,2494,4
379,111,5
1933,519,1
1310,1547,8
1270,714,6
758,874,9
1869,2452,5
763,1712,10
2166,1894,6
2807,1276,1
908,964,8
1712,18,8
176,2195,4
2807,1663,10
922,886,6
2789,2138,9
1461,331,1
1379,2637,7
2295,2359,8
1762,2366,9
2133,1271,8
2013,2138,4
384,321,9
1293,1388,9
2291,185,3
1026,111,3
310,1021,2
499,507,10
2616,331,4
1329,2189,2
376,1534,8
2169,2314,10
2608,2314,1
1639,737,8
623,829,4
2169,453,10
1301,2630,1
2391,111,3
933,867,2
569,47,10
204,1534,1
871,298,1
1747,877,8
1169,111,10
1871,2731,5
2504,507,1
2752,1712,2
1560,1026,10
1710,111,9
1981,2388,10
1505,876,9
2287,600,1
434,129,5
1328,942,9
353,2314,10
966,2138,10
1797,119,1
1296,111,10
2582,1855,8
2306,879,7
1775,111,3
645,331,7
1148,433,8
2133,1408,7
134,2299,1
194,847,3
2545,2637,7
1269,393,6
384,1375,8
627,111,2
10,111,1
2974,1402,3
2407,844,2
763,101,10
2578,111,3
830,111,6
512,1408,10
2461,2263,3
1157,2503,9
2441,2282,2
2382,382,9
2133,610,8
1171,1558,1
2331,111,1
925,1706,9
2476,101,2
2300,670,8
1493,1223,7
2689,501,10
591,111,1
146,359,10
1733,111,8
462,1408,6
238,2017,3
2291,1449,7
609,1408,2
1409,530,4
1916,111,10
1986,403,8
1409,111,4
2431,58,10
1613,886,6
2088,2396,6
2285,112,6
2178,2489,1
1171,812,8
2671,2633,5
2012,2737,5
2867,480,3
324,962,7
18,1182,7
120,111,9
725,31,3
1012,111,1
2144,1737,10
399,111,2
64,1825,10
28,111,4
2505,1518,3
456,1833,7
2799,2138,7
113,421,5
2100,2592,4
228,1833,2
1127,2341,7
654,870,6
959,1712,2
263,411,8
230,2597,10
2330,2474,3
1452,2662,2
410,548,10
2740,1065,9
1342,2460,9
2759,111,10
38,2138,5
1899,2456,8
1034,1018,8
545,798,9
2084,2490,5
1646,850,9
1853,111,6
1351,1054,4
826,365,5
1217,1367,6
2348,1706,1
2807,880,4
1352,71,6
2210,1564,3
2476,2511,10
297,501,9
2172,35,7
943,111,1
1865,470,3
1275,1990,5
1722,331,7
825,417,2
2554,2222,2
2827,111,6
75,1332,4
1094,1317,8
1907,1090,3
2318,111,8
1432,273,9
262,2079,9
1441,2461,4
2169,1155,1
1677,2138,6
779,1188,9
945,342,4
585,111,1
2865,843,4
2225,1210,2
2888,2222,1
631,110,6
333,1298,8
2205,111,3
2686,1034,7
1639,892,9
1699,1061,10
966,562,2
2901,1694,4
2392,901,4
912,111,6
435,1534,9
915,2138,7
2427,773,1
2719,111,10
2558,1833,1
1269,280,9
1696,1281,9
1535,477,8
2665,331,3
1804,111,6
2807,2505,10
1712,1904,8
1687,111,1
435,760,7
1072,352,10
455,59,3
1661,111,10
809,29,6
1677,16,10
607,69,9
2616,271,1
2373,1072,2
2207,794,2
1076,2138,9
999,742,1
1810,886,4
283,831,3
2550,372,6
1774,570,3
2169,1019,8
821,670,5
2282,111,2
887,1270,7
2807,179,2
1623,765,2
2807,75,1
2945,1817,8
1087,111,6
2115,111,4
2169,2637,2
395,111,9
2169,2405,3
1025,111,8
1939,2575,6
877,1254,6
2133,2314,8
789,1124,10
1825,1833,1
2476,1700,5
1714,1733,2
642,964,4
1217,1408,2
2231,1706,6
2797,869,1
1695,321,9
2497,1325,7
436,1781,5
2984,108,3
1438,111,4
60,1769,10
74,1419,3
268,111,4
113,1429,8
2807,449,10
1020,111,7
2454,2556,10
1379,2029,7
2396,2107,1
2571,676,4
1166,183,6
2354,97,5
495,331,5
2722,111,7
433,1402,8
2087,2138,2
1409,2029,4
388,1765,3
1957,2237,4
159,2109,3
2068,8,1
2604,111,8
826,331,10
151,1112,7
1731,964,8
1617,111,2
1243,27,2
449,1408,7
1336,369,7
934,111,9
1920,1072,9
2251,1707,3
1962,20,8
361,18,2
2789,1408,3
2673,228,1
1520,214,3
1654,2138,6
2343,1662,5
135,804,1
1956,538,3
114,1120,7
2619,2058,3
2249,1116,8
871,306,7
1287,2205,10
2280,423,6
1221,796,9
2991,2457,7
2674,1833,2
2549,111,8
2735,151,3
1830,1358,7
2467,2330,3
2804,111,10
1847,85,5
2699,111,8
1682,1746,3
2485,2061,4
1269,769,8
1850,1767,5
386,2066,3
1778,111,8
108,1910,9
451,1366,9
1012,758,6
1979,334,5
2616,1099,6
93,726,1
1767,111,1
1645,8,10
954,111,7
903,792,8
780,1960,3
1930,1125,10
2807,1087,8
2163,1753,1
1882,1902,2
396,111,1
2169,18,1
1566,111,6
1891,111,1
2748,1023,3
2882,2218,2
1665,976,10
694,2306,3
1099,2561,7
1269,997,2
1620,111,9
949,2608,5
1269,318,4
493,898,2
840,111,4
335,324,2
1638,2340,5
948,1877,5
953,214,7
668,2385,6
2026,2138,2
1707,246,3
2380,634,4
1770,2700,9
1050,249,7
627,317,3
723,111,9
1361,2152,9
1032,1575,2
2351,1476,7
2476,388,2
826,673,9
1336,553,10
544,114,5
820,698,8
564,2138,4
1269,948,4
1779,111,7
1376,1826,7
124,111,7
2289,331,5
1623,127,2
406,1556,4
2476,515,9
2072,2511,1
1689,452,5
1269,579,5
1107,2611,2
1931,1712,2
2488,2549,9
938,2316,3
435,734,8
1675,111,3
1244,1712,7
1124,159,3
1241,1323,2
2741,1519,8
2751,1543,9
2476,40,8
2901,1103,4
2897,2371,3
1208,111,10
2975,1537,8
2114,111,1
286,111,4
965,2089,7
875,2637,2
1217,1712,4
772,1033,1
2372,111,7
2280,61,3
1240,2138,8
1424,2314,9
1064,696,4
1877,1707,2
2979,1337,6
384,748,3
2528,111,6
1822,1130,2
1530,1774,10
1173,331,10
769,113,4
899,2627,10
376,2138,1
2228,303,8
301,46,3
2456,575,10
1057,2138,8
2753,1601,2
1391,1971,7
1053,111,5
1319,2290,10
2464,45,6
2342,931,9
595,111,2
2047,134,10
1877,181,2
211,1037,10
1645,2138,1
1170,1877,6
1269,1210,9
1088,894,9
2444,97,6
2681,331,2
1269,490,9
1537,111,10
2243,1266,2
1805,129,7
1135,331,7
111,1722,3
1509,295,9
1180,1242,4
527,2398,6
74,111,1
1481,2133,1
504,802,6
1300,2706,9
2306,795,5
776,452,10
871,644,8
451,810,5
174,111,1
182,1707,4
2807,1227,3
1388,2138,9
320,2150,5
1048,568,4
1708,111,1
1217,331,9
2782,111,7
551,2331,5
1731,1952,6
2002,111,9
1432,111,10
2589,111,3
529,808,10
2087,1874,6
882,2138,4
165,2224,8
2294,179,3
597,276,10
1808,2637,3
2844,1753,9
621,101,10
2476,913,10
2776,111,4
2707,111,6
2525,111,1
1827,111,9
2709,1628,10
2476,459,1
1609,737,6
1269,1466,9
1107,1712,3
1621,507,6
513,2366,4
1388,336,2
1029,1833,10
2682,2138,2
1215,111,10
2268,341,9
404,642,10
2704,776,6
2559,111,10
64,183,8
118,111,7
2807,2293,3
725,1574,3
1922,89,6
2627,111,5
1863,1267,6
2789,751,7
665,2743,8
681,1780,10
456,1712,10
2006,2537,4
1708,273,7
508,37,1
2385,501,3
12,18,9
1617,452,10
2476,618,5
2807,523,4
1611,2581,5
1561,111,1
2399,111,1
2619,2619,4
970,1233,3
1683,2138,5
2531,2636,7
959,2039,3
134,111,5
283,1448,9
312,2138,7
1767,719,4
2882,2056,5
1831,753,1
2418,2318,1
1710,635,10
1796,111,10
2637,2314,1
2505,987,6
1950,2314,7
2292,111,8
116,111,8
1640,111,3
1238,964,2
190,1962,7
2888,1565,8
49,111,7
807,2637,10
1036,920,8
2632,1792,8
2976,111,4
1217,1707,1
2222,111,4
2944,1294,7
1520,383,6
2955,569,5
1276,2698,4
560,161,3
1140,2637,9
309,2575,9
959,75,5
998,2138,1
1918,2446,8
2617,2637,9
2776,1712,10
10,1712,7
1741,2147,8
644,1781,5
895,1291,7
1228,111,7
2678,340,6
1724,111,3
508,169,7
974,111,3
2660,331,2
1853,362,1
545,530,1
2476,1001,3
609,1060,10
452,1828,2
2845,1376,4
1644,2429,7
2458,331,9
2864,131,9
2360,1845,10
2476,743,6
43,2353,9
1414,111,7
1379,506,3
1079,2572,4
2169,1712,2
12,331,6
2390,711,8
2063,111,9
26,693,10
1023,1408,7
2507,183,1
2464,659,6
2081,331,1
1815,516,1
2,111,7
2806,111,7
2550,2660,3
1506,111,7
1475,1140,2
756,111,8
2772,2138,5
790,1019,5
933,287,10
2476,990,4
1919,752,4
1102,2283,8
700,8,4
894,111,3
1289,428,9
1683,333,10
763,111,8
422,111,4
1132,111,9
313,498,3
2385,268,5
1205,160,2
2369,873,9
854,616,3
2482,155,9
1768,111,1
229,536,3
1698,2171,6
2087,2314,1
2598,111,6
1540,1551,4
705,1707,6
978,2293,8
1526,111,9
1171,1633,6
175,111,7
1619,111,7
637,1833,7
2707,98,1
1004,2314,2
1969,1194,3
2608,2222,4
2732,2451,5
725,2347,6
391,2637,4
2565,111,5
2251,37,7
306,1456,8
203,111,7
18,331,6
2273,2700,1
2561,2285,7
10,2314,7
2523,111,9
1995,1088,10
2059,1028,10
1599,680,1
509,2368,6
34,2482,7
12,2138,9
196,111,5
1250,310,1
2529,2138,9
2460,396,1
2452,2163,7
1848,2614,4
221,1978,7
2739,111,1
1269,1019,1
1534,111,8
1146,798,1
2726,2314,10
2581,1199,5
1715,111,3
993,1921,1
914,1212,2
88,331,7
65,400,3
680,871,4
966,352,8
903,2576,8
83,2237,7
1226,18,10
2807,1186,2
1341,971,9
2177,701,7
1910,304,5
3000,1560,10
684,111,6
1166,613,7
2709,2452,6
1634,2258,5
2680,159,6
854,1022,8
2166,613,7
1929,1707,5
1931,215,10
1409,1408,7
984,1902,2
1936,2546,9
2291,1191,7
1023,281,8
2426,143,4
1742,1384,2
1111,2314,8
2492,834,6
928,167,4
1409,779,2
2055,111,4
1990,215,2
1758,111,8
2801,439,10
2807,645,10
2829,1446,10
794,867,7
933,182,10
433,2014,9
893,895,1
705,111,9
791,111,2
1409,376,10
2572,1534,10
866,712,1
2936,2332,6
372,73,3
2967,612,5
696,2138,8
571,1575,6
935,1879,5
124,217,6
243,781,2
1964,2664,10
1293,1418,10
2113,111,1
2157,1866,3
2243,1833,2
2038,1224,8
1559,2314,8
2225,2741,3
2387,948,9
1574,148,4
2807,1105,4
1251,1186,8
632,1705,8
2112,1496,8
1842,111,3
2807,2283,1
959,1927,8
1115,2138,8
1531,174,10
441,922,1
2329,2567,4
2090,111,10
2724,111,3
2840,980,3
846,797,10
2077,111,5
434,1748,2
342,111,10
2956,2545,9
2784,2405,10
1868,1408,1
63,1188,7
2807,1326,10
2464,1701,7
57,111,4
2807,439,1
668,831,1
2482,111,3
2604,1435,9
1895,111,7
2807,86,5
1553,2762,4
1973,1307,4
2034,1129,4
392,2767,8
1976,398,10
822,1324,10
196,1607,4
884,1833,5
2369,967,4
815,111,1
1525,2138,9
1220,1214,5
914,331,5
2807,601,8
914,964,4
882,2078,5
2464,922,4
2290,569,8
1384,2199,3
113,1833,9
435,2456,6
2368,2479,8
1779,2068,7
1146,749,3
956,111,4
2280,2314,2
1809,682,8
531,331,2
891,2314,4
497,211,8
1421,1608,8
2731,1253,4
354,561,5
1753,42,4
1029,111,5
2402,225,1
254,2138,3
982,1033,1
209,1255,7
1788,111,10
289,1061,6
1417,564,1
985,111,5
1537,809,8
1617,2099,3
917,2754,1
598,1449,1
306,1707,3
1269,2178,7
576,111,8
1975,1996,9
2608,410,9
1859,457,9
538,111,3
2288,1293,8
1758,567,8
1246,1782,9
1178,111,9
1953,1,9
1250,111,9
485,111,8
1529,2314,9
585,1289,5
102,327,3
1853,1391,6
1850,355,2
440,179,5
1702,2138,5
2413,740,7
36,2173,4
2603,2314,9
1421,1040,8
2201,2309,6
1555,1639,6
2871,2544,4
2253,2351,6
1824,2505,5
2499,488,4
1565,1848,9
1752,1459,8
2456,1712,3
72,931,10
1897,1833,10
1928,751,7
845,2702,10
564,485,7
1865,2614,6
2299,111,6
918,111,5
2946,14,9
2310,2138,10
2476,751,5
1347,417,6
2476,905,1
826,2329,10
1477,1714,9
2653,1019,2
1070,441,9
2932,2138,3
734,432,1
1984,912,8
2476,701,3
2000,111,7
195,1833,2
1953,2718,9
1385,100,7
2150,111,4
385,1712,3
1088,2445,3
302,875,9
98,613,7
2807,761,9
2548,111,10
2371,2611,10
640,239,7
529,111,7
763,2637,4
2167,111,8
158,2632,2
2842,67,4
474,1833,2
2053,1614,9
1645,1167,8
1406,2138,8
2622,2138,6
1342,1702,4
1883,111,4
2025,406,3
640,1227,3
1976,111,1
1412,2271,3
1261,2138,4
1140,1201,7
1406,985,3
1049,748,2
1608,1465,3
2046,111,9
456,2314,10
937,897,5
135,190,9
2032,416,5
2616,930,9
590,2637,8
1261,1408,4
2616,739,1
2059,331,8
770,57,5
504,1712,8
1376,401,1
826,246,8
1479,2138,6
1162,2741,4
1251,599,9
1591,1663,8
686,698,10
2543,122,8
1525,2643,8
2072,392,3
1695,11,4
724,111,3
2882,698,6
997,8,5
910,1093,6
2984,1283,4
826,268,9
949,2138,5
198,796,4
2807,331,6
2038,899,6
131,7,6
1745,111,6
672,111,1
2618,111,5
1470,2457,1
2432,111,2
2141,1963,8
737,112,7
2626,1723,10
246,1869,5
518,1833,1
2349,1707,4
2807,256,5
1178,1061,6
2226,111,4
723,822,10
2939,1255,4
2917,494,1
173,2314,8
2101,111,10
2996,139,4
2491,734,4
1945,2548,8
2255,111,6
2665,1833,1
1817,1412,10
2645,111,9
725,1541,5
1140,1142,10
1754,35,6
400,111,8
1104,995,2
843,27,5
2207,111,3
2338,878,8
777,2753,10
1734,111,4
1888,101,8
2718,58,5
2464,1712,3
1545,111,9
2947,2314,7
2016,111,10
939,224,6
1553,2559,3
1340,2138,3
2222,1631,9
2616,838,5
1964,111,4
1625,1833,3
2476,1426,10
1867,111,9
969,111,8
1333,637,7
547,826,5
1846,2314,5
1760,1362,10
2286,1717,6
2489,111,8
1848,1597,5
2004,810,9
1379,448,8
2407,2155,8
2264,2570,2
1251,131,7
419,761,2
2440,111,7
1441,1652,10
1333,111,7
195,2152,10
2807,2138,3
2627,552,10
435,561,2
234,111,7
779,331,7
435,345,5
2520,1434,4
154,1712,8
2476,299,4
1967,2039,4
2928,2631,2
769,111,8
627,2637,7
1836,111,5
2033,939,1
1934,111,6
2807,111,9
2807,1307,9
2014,975,1
827,1141,5
972,2314,1
1820,2643,4
725,331,7
2248,1365,1
46,2400,7
1056,808,4
2169,1707,3
2164,616,8
1294,111,6
2681,2138,6
2048,111,8
2216,359,5
388,1963,3
933,2138,3
1937,2420,5
1226,1207,7
2666,2239,10
2061,936,7
1476,1983,1
630,1408,4
1945,1235,3
2608,926,3
1254,1707,2
2291,1640,4
393,965,1
883,111,10
2009,2373,1
1221,1712,3
2031,2138,6
753,111,6
1701,111,6
913,2215,2
1550,1631,2
2251,862,2
2616,224,10
695,2013,8
606,37,6
2807,2516,1
1521,704,1
984,331,5
52,1706,3
1617,281,8
1682,2484,10
2306,1707,10
1534,1707,7
2483,2637,4
1379,1712,9
2397,111,6
1290,2312,10
2761,1427,9
938,1160,2
690,1252,4
783,1415,3
240,1534,5
401,331,8
820,794,10
1487,1197,9
1253,957,8
2572,111,6
921,386,10
2464,1025,5
1267,111,7
2726,1309,5
216,2609,8
1319,1365,5
2749,1768,7
352,331,10
826,629,1
1609,111,3
2211,111,9
2411,1675,1
765,111,5
355,111,8
196,1526,1
301,2314,9
442,2329,5
2600,324,4
2506,111,7
2251,2203,10
2241,1245,3
93,1620,7
2772,1223,3
2520,581,7
1875,2138,9
807,111,6
298,1833,6
117,1160,9
2108,331,5
47,1318,1
881,1271,9
470,190,2
2435,18,4
1128,111,8
2613,111,9
2288,2157,9
708,2055,2
2237,111,7
967,2583,8
977,111,10
686,1104,1
1448,111,5
2314,2138,4
2345,95,4
1818,775,9
2608,1087,1
2627,2314,6
2637,111,4
255,111,6
1332,111,9
756,1592,10
2679,111,4
2248,111,7
2632,1516,1
2632,1551,3
2251,1314,1
2195,902,2
1835,2138,4
2473,561,10
2076,1515,9
1682,331,1
914,2015,6
199,435,8
881,157,5
1150,150,5
1570,386,3
850,120,2
826,111,6
2832,811,7
1612,801,7
2775,1833,2
2407,111,10
1812,331,10
812,151,4
2013,1468,10
869,771,6
1987,1833,3
1409,321,2
1200,892,8
2285,1408,5
1023,1833,2
2627,2039,6
1320,2138,2
677,2314,5
789,150,10
2042,710,9
1269,1258,2
1738,111,3
627,677,1
2752,2345,6
2949,2713,6
744,515,3
409,1046,6
2807,987,9
2136,199,10
2956,111,3
2572,37,5
1655,111,10
1237,597,4
627,1215,5
2182,2126,10
1113,2314,9
1629,111,3
1840,629,2
1139,2634,3
59,111,6
2047,2758,8
2514,1992,10
2508,111,1
2485,980,8
496,1032,2
2225,2100,7
435,1101,5
2605,2283,10
2476,1087,3
435,192,10
2288,2314,10
2542,111,1
2807,1712,3
559,988,9
2713,2569,8
699,1902,1
1568,111,7
803,1826,4
153,127,6
1434,317,4
922,111,2
850,2138,9
483,908,4
2137,1534,9
543,111,3
1863,452,6
2718,111,6
1146,1833,2
1310,111,9
2929,2654,3
534,2637,10
1811,248,2
748,1954,5
233,111,1
2561,1591,3
2636,991,1
1269,761,4
2845,836,1
1352,2039,3
1251,973,6
1672,1704,5
1477,778,1
1462,111,5
908,2178,2
1075,1286,6
534,111,8
1141,2729,5
1425,1833,4
2778,1231,1
1568,1386,6
12,689,4
2475,2440,9
775,2314,2
2233,963,8
1980,1028,3
587,1058,9
1768,2089,4
1308,316,7
152,111,6
2807,281,10
694,111,8
683,568,6
28,2283,3
2701,555,4
2030,595,9
2807,572,1
637,663,5
434,1783,2
2934,111,7
1489,2138,7
2129,111,9
2235,1707,1
2985,1797,8
1664,942,6
81,1330,3
113,2371,1
1676,1967,3
1146,331,6
464,2138,5
182,2138,6
1938,111,10
1306,111,8
1708,1761,6
2476,9,1
519,2314,3
151,2138,10
1822,111,9
831,1834,4
1926,893,1
2807,658,4
1901,331,8
1023,1051,8
414,2109,2
1178,903,9
1493,1712,2
2440,331,6
261,111,3
1069,570,4
504,111,5
477,78,1
638,111,3
1766,1707,3
535,774,5
2807,545,10
641,2138,5
1689,663,7
2006,187,9
2158,209,10
2616,2138,3
2342,2069,10
1940,1281,7
113,264,8
1817,523,3
1481,1565,2
459,1853,2
47,1915,8
1296,1990,6
1700,2314,4
2014,2178,8
1466,111,9
590,517,4
1070,1246,5
2476,1458,4
496,111,9
2892,908,8
263,343,5
1603,111,7
2557,2571,6
1418,111,2
871,737,7
111,2579,10
1493,641,3
643,170,4
2797,1712,3
735,111,8
2218,472,7
1287,171,2
2055,226,2
959,18,5
1164,1030,6
426,1956,4
1086,111,10
205,581,8
1306,1833,4
2656,111,6
1910,232,1
9,2229,4
2084,1311,3
1779,2052,7
2541,1468,1
154,814,5
2470,2651,3
2807,37,1
2208,503,9
998,1939,7
2794,2138,5
309,2138,5
566,2577,1
2136,1902,9
1224,2657,1
2390,483,1
2807,138,6
2658,1282,9
2052,239,3
1749,2638,4
720,111,6
1258,388,6
2514,520,9
258,272,6
1720,927,3
180,427,5
1269,934,1
2807,908,7
2184,1989,7
456,2138,6
972,1408,3
631,1113,5
898,791,7
1336,111,7
332,2153,9
2737,1248,3
2888,111,4
1339,790,6
1251,1151,2
33,594,1
1019,1833,8
1856,604,2
1522,2487,10
781,1688,3
2492,1696,2
2285,2138,4
2207,2362,1
1073,111,1
1125,1712,8
153,331,7
1451,1920,8
2573,271,2
982,1833,2
1427,111,9
1415,111,1
544,2138,4
817,1485,1
2347,2138,2
459,111,10
2648,111,9
809,241,5
1241,529,5
1574,112,9
1845,1833,1
2432,1833,8
2155,413,6
974,1833,8
2323,111,10
2251,969,5
619,1522,7
1006,1626,6
1449,111,10
2036,111,8
411,2733,7
1720,1712,7
1885,264,7
2300,2130,9
686,757,5
933,1833,6
2689,1553,2
1819,2138,10
33,1941,9
9,167,6
739,182,10
1199,111,5
2182,1547,7
366,2314,3
2163,2464,7
2476,1278,8
900,413,1
2232,111,3
130,2138,9
163,2138,3
933,1712,8
2816,111,4
1095,1403,4
1967,583,7
2636,1169,10
2939,1712,5
2888,262,6
686,2138,9
1175,345,4
1582,2515,6
1342,1639,3
2099,1833,8
435,435,8
1352,1009,9
478,1285,5
881,318,2
2604,381,3
2660,602,6
2039,2138,7
2095,2314,3
975,2441,3
634,1707,9
859,2400,10
1964,489,2
2646,118,8
2142,2609,2
431,1823,9
2327,1367,10
1190,565,2
271,2413,7
1114,111,6
573,1833,8
204,2202,9
1579,318,2
1269,199,2
2807,583,5
175,2745,8
452,1948,10
2315,111,2
1226,140,7
2454,1707,3
239,1842,3
304,2138,7
2807,182,2
1017,1220,4
1775,1735,4
374,1891,1
138,384,4
303,1372,4
2807,1758,1
373,2446,1
637,602,8
2316,111,3
2398,1914,7
1950,111,6
2169,1262,4
2616,535,5
2432,2138,10
1613,2520,9
795,948,6
2869,617,7
2778,1707,5
2917,391,4
60,1096,5
2014,2314,2
38,1712,7
1530,75,10
508,1833,10
1451,111,10
2406,2012,2
2377,111,9
2574,111,1
2820,111,1
1990,851,6
2476,778,9
1861,111,8
2132,438,3
1778,432,6
1706,2314,4
2351,400,8
2285,1996,4
538,1118,7
258,331,4
617,1313,8
874,2448,10
1156,2314,7
2476,2371,9
2807,401,10
1930,1833,7
740,810,5
871,1852,4
235,1728,3
181,1543,9
2475,331,9
1984,1707,7
604,2212,4
2919,1895,8
570,1710,4
325,111,10
2724,67,2
2049,621,4
767,1408,6
2888,1516,1
575,557,9
61,1183,3
1606,331,2
1269,281,1
2741,2345,8
2300,1480,1
2524,626,1
1750,276,10
2307,37,6
911,687,8
784,2653,6
2502,382,6
2035,837,6
2890,924,8
725,111,7
933,1593,3
698,111,9
1440,331,3
871,445,6
162,6,7
168,2266,6
2120,314,2
1598,433,7
2617,331,4
567,2138,5
1803,2598,2
2772,902,9
607,1048,7
2764,2637,5
1639,2138,4
2138,2495,7
2236,2423,4
2019,1833,8
1121,1648,8
2269,111,7
2495,111,5
166,369,1
1724,1223,7
1731,111,7
2170,111,10
486,2703,9
2665,452,10
958,111,8
1840,1009,9
1487,331,1
1328,2138,4
651,2324,5
1426,111,10
773,43,3
2009,72,4
2026,111,6
1673,1035,7
123,576,4
2937,1480,8
404,561,5
2930,2436,5
1514,111,6
1863,695,5
959,490,4
2478,111,4
2757,150,5
98,317,8
1013,2138,6
412,2138,3
2464,996,4
1005,1232,1
1315,1833,7
871,1712,1
145,2009,10
1269,1042,7
398,111,2
684,1149,10
898,452,8
1543,1752,9
2324,2553,10
301,1095,5
329,2314,8
2920,1159,5
140,818,1
1223,297,9
57,216,2
1379,556,8
1078,890,7
2668,2139,1
1269,664,1
5,111,5
1127,1024,6
1850,111,3
617,1408,6
1065,1712,2
712,1108,9
2807,1176,5
1921,2701,3
993,111,8
551,1744,6
628,912,4
1298,111,5
1324,2138,1
1292,506,2
2257,737,8
508,1707,2
2881,2741,6
1494,268,8
154,2394,9
2408,2555,4
826,823,10
23,2495,4
1134,111,9
1351,1805,3
289,111,7
2897,111,5
1883,2265,4
1837,470,6
1405,1558,5
2475,2570,4
2984,238,10
326,2314,7
158,2165,9
2548,707,4
738,1408,9
2198,2138,4
2056,757,6
280,364,1
2473,1797,3
792,111,6
178,111,4
2400,111,9
2990,708,10
1249,2039,6
2607,111,9
155,111,4
2052,111,10
2179,2383,8
1221,1139,10
2384,378,6
2951,849,2
1269,1117,1
2476,1408,4
60,777,9
145,1213,1
973,111,5
871,654,7
610,2138,7
1789,1833,2
100,1573,8
2650,105,7
2379,2314,4
2085,1327,6
2760,2105,3
1032,111,8
1144,111,6
1971,2595,4
2759,2519,5
2648,335,1
295,111,1
525,940,4
871,1066,8
2253,111,2
1196,1344,8
2781,899,2
1730,2070,9
160,1192,8
1456,625,4
2346,711,9
732,153,3
2476,520,3
2127,191,7
2169,2371,1
1269,628,5
1728,2210,8
856,63,3
435,832,1
2019,1707,5
356,111,4
2826,2298,1
2595,2138,10
2865,1820,2
504,268,1
2720,111,7
2072,1833,1
328,2637,3
2807,2314,7
535,1405,8
2359,111,2
2931,1366,2
457,1135,5
1046,2385,8
1137,2173,5
298,2138,6
1931,2138,6
568,886,10
1379,281,7
2516,2138,8
2442,2652,9
1379,909,6
2111,421,10
2402,111,3
2013,918,3
609,1146,6
627,906,6
2452,956,10
38,111,2
1456,1712,2
943,1078,5
2807,928,4
1714,787,1
1265,1455,2
1431,2138,3
2031,1631,6
1396,2314,1
803,1120,8
2499,111,8
2479,118,7
1936,1660,1
1832,1386,1
2854,1833,4
435,2329,9
1146,2138,6
651,505,10
12,807,2
508,1119,6
2807,206,4
993,841,4
959,697,8
420,303,4
1146,530,5
897,1088,10
921,761,5
2265,2370,7
948,2603,8
2807,405,5
775,2514,4
683,2394,4
1896,1712,3
2530,7,5
137,253,7
1817,2102,6
1330,2027,6
2263,692,10
2489,2138,3
2189,1171,8
2498,111,1
2169,235,3
1151,111,8
2100,111,9
951,1406,10
1435,2138,9
353,111,7
2169,2138,8
2160,111,6
506,2370,3
1587,271,8
2807,52,1
2461,2741,4
2042,387,9
2632,111,6
826,2314,3
199,1833,10
2711,1223,6
2665,2218,2
2819,204,3
2939,20,10
397,1107,4
135,52,2
835,111,8
2158,1777,3
514,111,10
2288,111,1
998,1826,9
598,1013,2
1306,1730,4
2088,111,7
232,1105,9
87,2330,1
90,2416,2
2461,794,8
38,154,8
924,111,10
449,111,5
935,915,6
1063,1531,4
1597,879,8
933,1033,4
982,761,7
348,935,10
1693,1236,5
616,289,7
790,1833,10
2082,333,8
1684,111,3
2891,1755,8
1677,2244,1
2786,74,5
2685,1707,6
890,2473,3
2977,2138,7
149,79,9
1077,111,10
1130,1709,9
1754,111,10
834,1707,9
